PC1,PC2
-1360.3929171226207,8.681603951785945
-952.7469002491229,-8.436644194716479
-796.8682272505071,220.8515226907272
-1584.6318598281803,-155.56534916331822
-1293.322634760141,32.690385328689615
-1153.4081931458359,125.03688510691936
-1003.146424036632,213.96682718251756
-1464.7606723149092,-131.7777750820941
-705.5349716807661,51.18711742434883
-1163.4287597822815,107.12627999137462
-1013.9942785318303,15.080275391479802
6978.993745236372,-2381.47119955666
-745.6096358811805,-194.6371805267387
9078.72220106504,-2240.556011235092
-880.6194970248546,303.14288470211443
1316.7389223245193,-295.5428970084604
1644.2606069840165,967.9402403047017
-766.1901963036148,-214.6311683857094
6173.059280259172,-1495.6052557808787
1304.4445684576774,-353.72821410885837
8980.109950574277,-2623.2849968330006
432.71020601774376,262.5628883081298
-694.454607034691,-92.52018934380942
-751.4707329610385,254.44194125908965
-681.8802085005293,-51.98971011543438
-643.3467531657404,102.01531387853194
1400.5254596680268,11.361148326655695
-602.703013356138,343.52100707415445
-1555.542630659299,-256.81806425649194
-1478.283118218697,-95.01934531171395
-1453.8978408876344,-57.7163578635149
-1521.2642486729862,-210.86408382762667
-632.7301366915531,313.71875253288385
-675.4271687160274,-7.41570988555776
-674.5240622494944,248.3208875240297
-723.3680040602342,316.26724965890014
-995.0220745924835,235.44468828262936
-1387.1469471457176,-126.85710363744226
-1094.4809868780135,153.59317143755837
-756.959791279298,132.9535213405541
10939.569598865442,-3029.2011959177185
-821.4645746847611,290.5914479387386
-679.9180005730445,196.96116236368474
401.1363289150456,157.0538058881223
-1073.996996368147,19.943353544438594
-1073.737172211831,-278.16052079333167
-1134.8776812160806,127.84656626199242
-1303.4907468462552,-28.486698231939386
23042.61992909349,7810.468785013801
-579.7016293683055,379.73168247932017
-884.0588998355961,273.5162982838267
-1230.0522192657943,-38.39265075706598
-953.134711035492,239.53675334328156
-585.2561840871924,461.16485947309843
6490.957682567776,-275.8387313447662
-864.3436530591418,217.8332608998281
18426.20756662884,5923.171178884725
-1391.0250580880625,5.62770455940759
-669.4143137534138,7.033876779934985
8940.33557418847,-2773.623327882921
-939.2003619824414,-31.15839735870179
-566.8706596730515,403.98576418566563
-1300.306381773243,-97.66406631527633
-1495.0129400450387,-66.4423325953656
8037.634969127774,-2261.865823859382
-550.5222921901957,435.8619548458124
-1317.4972470957664,-104.0883924803039
-776.2331572954421,7.889548731035347
-565.355352912791,406.415803761667
-1349.4908679723771,-0.7766135541679091
-1319.6959702907582,-83.89059557704485
12043.164552616805,-2757.174596127328
-660.1610050348429,174.05184827815444
-708.6788495912772,101.58428094393898
10175.747595005616,5986.790012075123
9138.279381423978,-2035.864249474248
-727.2335193305205,-210.1442643719433
-1478.457122971241,-58.34908636659955
-1312.0284460985272,-246.295471561704
-1641.8828831384462,-161.14004582698635
-1040.55180386538,198.10828038926306
23357.92594404575,12947.911224752566
-1437.33617935219,-28.6117530971122
-594.8130597157292,385.9077555809047
-858.8500447977245,154.9381226002441
-809.3855118826857,69.10829876576892
